date_time,town,title,price,beds,sqft,url
2022-07-08 10:03, (district of columbia),"Expansive Windows, State-of-the-Art Fitness Center",2009,,411.0,https://washingtondc.craigslist.org/doc/apa/d/washington-expansive-windows-state-of/7506218104.html
2022-07-08 10:02, (northern virginia),WDU E-Tier 2 Bedroom 2 Bath! Lease Today,2688,2,1151.0,https://washingtondc.craigslist.org/nva/apa/d/reston-wdu-tier-bedroom-bath-lease-today/7506217802.html
2022-07-08 10:02, (South Arlington),"Crystal City 2BR, 1.5 baths, with large front porch and yard",2220,2,950.0,https://washingtondc.craigslist.org/nva/apa/d/arlington-crystal-city-2br-15-baths/7503817432.html
2022-07-08 10:02, (Minutes to Vienna Metro Station),Newly upgraded! Move in ready! Don't miss out!,1988,1,866.0,https://washingtondc.craigslist.org/nva/apa/d/vienna-newly-upgraded-move-in-ready/7506217710.html
2022-07-08 10:02," (2213 University BLVD E Hyattsville, MD)",IT'S ALWAYS SATURDAY AT UNIVERSITY CITY! FOR MORE INFO ASK FOR EMILY!,1339,1,580.0,https://washingtondc.craigslist.org/mld/apa/d/hyattsville-its-always-saturday-at/7506217639.html
2022-07-08 10:02, (Herndon),"Schedule a Tour, Private Patio or Balcony, Individual Washer Dryer",1962,1,671.0,https://washingtondc.craigslist.org/nva/apa/d/herndon-schedule-tour-private-patio-or/7506217474.html
2022-07-08 10:01, (Bethesda),"Look No Further!  Our Only 1 BR Available, Downtown Bethesda",2566,1,854.0,https://washingtondc.craigslist.org/mld/apa/d/chevy-chase-look-no-further-our-only-br/7506217227.html
2022-07-08 10:01, (district of columbia),"9’ Ceilings, Movie Theatre & Billiards Room, In Gainesville",2290,1,828.0,https://washingtondc.craigslist.org/doc/apa/d/gainesville-ceilings-movie-theatre/7506217153.html
2022-07-08 10:01, (Suitland),"It's a wonderful life at Capital Crossing! 1 Bed, 1 Bath, 705 SqFt!",1299,1,705.0,https://washingtondc.craigslist.org/mld/apa/d/suitland-its-wonderful-life-at-capital/7506217110.html
2022-07-08 10:00, (maryland),Electric Included in Rent - Renovated Units w/Carpet & Hardwood Floors,1315,1,,https://washingtondc.craigslist.org/mld/apa/d/brentwood-electric-included-in-rent/7506217000.html
2022-07-08 10:00, (northern virginia),Home is where the amenities are!,1688,1,670.0,https://washingtondc.craigslist.org/nva/apa/d/manassas-home-is-where-the-amenities-are/7506216843.html
2022-07-08 10:00, (maryland),"Gas Cooking, Refreshing Swimming Pool with Sundeck, Dishwasher",1457,1,600.0,https://washingtondc.craigslist.org/mld/apa/d/bladensburg-gas-cooking-refreshing/7506216792.html
2022-07-08 09:59, (Arlington),You’ll fall in LOVE w/ the VIEW! Rent Today! Convenient Location!,1913,1,536.0,https://washingtondc.craigslist.org/nva/apa/d/arlington-youll-fall-in-love-the-view/7506216576.html
2022-07-08 09:59, (Arlington),We have the wonderful 2br/1bth you’ve been waiting for! Apply Today!!,2031,2,635.0,https://washingtondc.craigslist.org/nva/apa/d/arlington-we-have-the-wonderful-2br/7506216556.html
2022-07-08 09:59," (919 Perry Pl NE Washington, DC  Catholic University)",Charming 3-bedroom/2-bathroom beautifully renovated house for rent,885,3,,https://washingtondc.craigslist.org/doc/apa/d/washington-charming-bedroom-bathroom/7506194552.html
2022-07-08 09:59, (district of columbia),"Green Penthouse Roof, Walking & Bike Paths, Expansive Windows",3520,2,1159.0,https://washingtondc.craigslist.org/doc/apa/d/washington-green-penthouse-roof-walking/7506216262.html
2022-07-08 09:59, (northern virginia),Always Fresh. Forever Original.,2079,2,1036.0,https://washingtondc.craigslist.org/nva/apa/d/herndon-always-fresh-forever-original/7505333756.html
2022-07-08 09:57, (district of columbia),"Oversized Walk-In Closets, Generously Sized Floor Plans, Gas Range",2160,2,972.0,https://washingtondc.craigslist.org/doc/apa/d/washington-oversized-walk-in-closets/7505337397.html
2022-07-08 09:57, (Minutes to Vienna Metro Station),Check out our community today for an experience that can't be beat!,1818,1,868.0,https://washingtondc.craigslist.org/nva/apa/d/vienna-check-out-our-community-today/7506215725.html
2022-07-08 09:56, (northern virginia),"1/BD 1/BA, Upgraded Appliance Package, close to Arlington",1941,1,609.0,https://washingtondc.craigslist.org/nva/apa/d/arlington-bd-ba-upgraded-appliance/7505329705.html
2022-07-08 09:56, (northern virginia),"Washer and Dryer, Swimming Pool, Grilling Area",2420,1,794.0,https://washingtondc.craigslist.org/nva/apa/d/arlington-washer-and-dryer-swimming/7503874094.html
2022-07-08 09:54, (northern virginia),"Cozy Clubhouse, Breakfast Bar, Private Patio or Balcony",2090,2,858.0,https://washingtondc.craigslist.org/nva/apa/d/fairfax-cozy-clubhouse-breakfast-bar/7506214630.html
2022-07-08 09:54, (Logan and Dupont Circle),"Cats Welcome, Ideal Location, Incredible Features",2085,,505.0,https://washingtondc.craigslist.org/doc/apa/d/parcel-return-service-cats-welcome/7506210950.html
2022-07-08 09:54, (Manassas),"In Home Laundry, Modern Fixtures, Comfort and Convenience",2297,2,1118.0,https://washingtondc.craigslist.org/nva/apa/d/in-home-laundry-modern-fixtures-comfort/7506214443.html
2022-07-08 09:54," (1507 Ray Road, Hyattsville, MD)","Spacious sundeck, Cable or Satellite, Separate formal dining room",1300,1,749.0,https://washingtondc.craigslist.org/mld/apa/d/hyattsville-spacious-sundeck-cable-or/7499668665.html
2022-07-08 09:53, (district of columbia),"Brand New Apartments, Expansive Windows, Green Penthouse Roof",3238,1,545.0,https://washingtondc.craigslist.org/doc/apa/d/washington-brand-new-apartments/7506214190.html
2022-07-08 09:53, (northern virginia),🔸🔸🔸buy a Home with 580+ credit OR low Income 🔸🔸🔸🔸,0,4,,https://washingtondc.craigslist.org/nva/apa/d/woodbridge-buy-home-with-580-credit-or/7506203399.html
2022-07-08 09:53, (northern virginia),"On-Call Maintenance, Fully equipped kitchens, Patio with select homes",1562,1,750.0,https://washingtondc.craigslist.org/nva/apa/d/annandale-on-call-maintenance-fully/7506214133.html
2022-07-08 09:53, (Alexandria),Spacious Studio with a Great View and lots of Closet Space!,1538,,650.0,https://washingtondc.craigslist.org/doc/apa/d/alexandria-spacious-studio-with-great/7505329431.html
2022-07-08 09:52, (northern virginia),"Close to Airport, Dishwasher, Recycling",1690,1,,https://washingtondc.craigslist.org/nva/apa/d/falls-church-close-to-airport/7506213825.html
2022-07-08 09:52, (northern virginia),"2/bd 2/ba, Bikes and Pets                                                       ",2464,2,1100.0,https://washingtondc.craigslist.org/nva/apa/d/alexandria-bd-ba-bikes-and-pets/7504978138.html
2022-07-08 09:52, (district of columbia),"Bike Racks, Elevator, Clubhouse",1902,,648.0,https://washingtondc.craigslist.org/doc/apa/d/washington-bike-racks-elevator-clubhouse/7506213663.html
2022-07-08 09:51," (Washington DC, Capitol Hill, Union Sta., H St, US Congress)","2 BD Apt - on Cap Hill, by Geotn. Law, by Congress, by H ST.",2290,2,950.0,https://washingtondc.craigslist.org/doc/apa/d/washington-bd-apt-on-cap-hill-by-geotn/7500995789.html
2022-07-08 09:51, (northern virginia),"Poolside Grilling Station, Controlled Access, Nine-Foot Ceilings",1720,,595.0,https://washingtondc.craigslist.org/nva/apa/d/woodbridge-poolside-grilling-station/7505333865.html
2022-07-08 09:51, (Manassas Park),"Desirable location, 1 bed 1 bath, extraordinary views! Make it yours",1815,1,717.0,https://washingtondc.craigslist.org/nva/apa/d/manassas-desirable-location-bed-bath/7506213440.html
2022-07-08 09:51, (maryland),"24 Hour Emergency Maintenance, Recycling, Laundry Facilities",1395,1,,https://washingtondc.craigslist.org/mld/apa/d/temple-hills-24-hour-emergency/7506213237.html
2022-07-08 09:50, (Purcell vie/va),Hello Horse Lover! This 5-BR/5 FB/92.3 ac farm is yours.,4900,5,,https://washingtondc.craigslist.org/nva/apa/d/purcellville-hello-horse-lover-this-br/7506213055.html
2022-07-08 09:50, (LAUREL),Rent now at Arden Pointe (Ask for Clarissa),1619,2,1050.0,https://washingtondc.craigslist.org/nva/apa/d/laurel-rent-now-at-arden-pointe-ask-for/7506213043.html
2022-07-08 09:50, (Washington),"Leasing Now, Concierge Services, Washer Dryer",2545,1,693.0,https://washingtondc.craigslist.org/doc/apa/d/washington-leasing-now-concierge/7506213027.html
2022-07-08 09:50, (Van Ness – Forest Hills),"Beautiful spacious family home in leafy DC neighborhood, 8/12–12/31",6450,4,2610.0,https://washingtondc.craigslist.org/doc/apa/d/washington-beautiful-spacious-family/7506212893.html
2022-07-08 09:50, (Herndon),"24-hour package pickup, Relax courtyard, Tile tub surround",1838,1,742.0,https://washingtondc.craigslist.org/nva/apa/d/dulles-24-hour-package-pickup-relax/7506212836.html
2022-07-08 09:50, (northern virginia),"Parquet Floors, Three Blocks to Metro Bus, Recycling",1637,1,440.0,https://washingtondc.craigslist.org/nva/apa/d/washington-parquet-floors-three-blocks/7506212778.html
2022-07-08 09:49, (northern virginia),"Close Proximity To Metro And City Transit, Package Services, Fire Pit",2155,1,828.0,https://washingtondc.craigslist.org/nva/apa/d/arlington-close-proximity-to-metro-and/7502641568.html
2022-07-08 09:48, (Gaithersburg),Move-in Specials!!!  Beautiful 1 Bed Available- Call Now!,1790,1,690.0,https://washingtondc.craigslist.org/mld/apa/d/gaithersburg-move-in-specials-beautiful/7506212090.html
2022-07-08 09:48, (district of columbia),"Energy efficient appliances, Build credit score with RentTrack",2145,1,800.0,https://washingtondc.craigslist.org/doc/apa/d/washington-energy-efficient-appliances/7506211975.html
2022-07-08 09:47, (maryland),"Aire Acondicionado, Lavavajillas, Cerca de Restaurantes",1575,2,,https://washingtondc.craigslist.org/mld/apa/d/laurel-aire-acondicionado-lavavajillas/7493989039.html
2022-07-08 09:47, (Alexandria),Spacious Studio with a Great View and lots of Closet Space!,1538,,650.0,https://washingtondc.craigslist.org/doc/apa/d/alexandria-spacious-studio-with-great/7506211697.html
2022-07-08 09:47, (district of columbia),"Walking & Bike Paths, Riverfront Views*, Wood-Style Flooring",4746,3,1180.0,https://washingtondc.craigslist.org/doc/apa/d/washington-walking-bike-paths/7506211657.html
2022-07-08 09:46," (Arlington, VA)",Awesome Location -  2BR at Randolph Street Apts,2199,2,900.0,https://washingtondc.craigslist.org/nva/apa/d/arlington-awesome-location-2br-at/7506211448.html
2022-07-08 09:46, (district of columbia),"Electronic Thermostat, Efficient Appliances, Free Weights",2140,2,1120.0,https://washingtondc.craigslist.org/doc/apa/d/rockville-electronic-thermostat/7506202919.html
2022-07-08 09:45, (McLean / Kent Elementary School),Single family house for rent - Devon Park (McLean High School),4400,5,3000.0,https://washingtondc.craigslist.org/nva/apa/d/west-mclean-single-family-house-for/7502121923.html
2022-07-08 09:45, (Springfield),Make your next home with us! 1B-1B Available ASAP,2170,1,,https://washingtondc.craigslist.org/nva/apa/d/springfield-make-your-next-home-with-us/7506210979.html
2022-07-08 09:45, (N Arlington),Court House/N Arlington  Walking Distance to Courthouse Metro,2295,2,900.0,https://washingtondc.craigslist.org/nva/apa/d/arlington-court-house-arlington-walking/7506210877.html
2022-07-08 09:45, (northern virginia),"Lighted ceiling fans, Resort-style swimming pool, 24hr Gym",1669,1,703.0,https://washingtondc.craigslist.org/nva/apa/d/woodbridge-lighted-ceiling-fans-resort/7506210825.html
2022-07-08 09:45, (Dulles Town Center),"Abundant space in your new 2 bed 2 bath, along with washer and dryer",2161,2,1212.0,https://washingtondc.craigslist.org/nva/apa/d/sterling-abundant-space-in-your-new-bed/7506210799.html
2022-07-08 09:45, (maryland),"Close to Freeway, Minutes to Metro rail and UMD, Close to Shopping",1875,2,950.0,https://washingtondc.craigslist.org/mld/apa/d/beltsville-close-to-freeway-minutes-to/7506201843.html
2022-07-08 09:44, (northern virginia),"Cerca de escuelas, electrodomésticos de bajo consumo",1562,1,750.0,https://washingtondc.craigslist.org/nva/apa/d/annandale-cerca-de-escuelas/7498577533.html
2022-07-08 09:43," (6100 Lincolnia Road Alexandria, VA)","Newly Renovated 2Bed/Bath w/Granite Countertops, Now Leasing!!!",2605,2,1127.0,https://washingtondc.craigslist.org/nva/apa/d/alexandria-newly-renovated-2bed-bath/7506210205.html
2022-07-08 09:43, (Rio Washingtonian Center),"Convenient 2 Bed, 2 Bath. Great amenities and location!",2655,2,1022.0,https://washingtondc.craigslist.org/mld/apa/d/gaithersburg-convenient-bed-bath-great/7506210008.html
2022-07-08 09:42, (Fairfax),"GE Stainless Steel Appliances, Hard Surface Floors, Sparkling Pool",2392,2,1059.0,https://washingtondc.craigslist.org/nva/apa/d/fairfax-ge-stainless-steel-appliances/7500656134.html
