date_time,town,title,price,beds,sqft,url
2022-07-06 10:43," (Northampton, MA)","2Bed/1Bath Single Family Home in Quiet, Central Neighborhood",2600,2,750.0,https://westernmass.craigslist.org/apa/d/northampton-2bed-1bath-single-family/7505366140.html
2022-07-06 09:59, (Springfield),55 and over community Now accepting applications for Waitlist,899,1,447.0,https://westernmass.craigslist.org/apa/d/springfield-55-and-over-community-now/7505345045.html
2022-07-06 09:26," (342 Southwick Road Westfield, MA)",Visit The Apartment Of Your Dreams Today!,1933,1,,https://westernmass.craigslist.org/apa/d/westfield-visit-the-apartment-of-your/7505332484.html
2022-07-06 09:10," (15 Park St Springfield ,Ma)",Park Street Lofts,1499,,,https://westernmass.craigslist.org/apa/d/springfield-park-street-lofts/7499673884.html
2022-07-06 08:47, (Fitchburg/ Willow St),Beautiful 2Br in Fitchburg for August HW inc Laundry/Parking NO FEE,1450,2,,https://westernmass.craigslist.org/apa/d/fitchburg-beautiful-2br-in-fitchburg/7505320028.html
2022-07-06 08:35, (Turners Falls),Downtown Turners Falls 2br+ with Yard,1500,2,,https://westernmass.craigslist.org/apa/d/turners-falls-downtown-turners-falls/7505316799.html
2022-07-06 08:10, ((Downtown Northampton)),"3 bedroom apartment downtown Northampton, available July",2200,3,,https://westernmass.craigslist.org/apa/d/northampton-bedroom-apartment-downtown/7504248276.html
2022-07-06 07:59, (Westfield),Westfield modern townhouse bike trail,1525,2,800.0,https://westernmass.craigslist.org/apa/d/westfield-westfield-modern-townhouse/7505308627.html
2022-07-06 07:57, (Westfield),Westfield modern townhouse bike trail,1525,2,800.0,https://westernmass.craigslist.org/apa/d/westfield-westfield-modern-townhouse/7505308252.html
2022-07-06 01:23, (Northampton),Cozy Apt on Side Street,1750,2,850.0,https://westernmass.craigslist.org/apa/d/northampton-cozy-apt-on-side-street/7494828364.html
2022-07-05 21:54, (Holyoke),Freshly renovated 2-3 bedroom in lovely Oakdale neighborhood,1500,3,1000.0,https://westernmass.craigslist.org/apa/d/holyoke-freshly-renovated-3-bedroom-in/7505234590.html
2022-07-05 21:33, (Springfield),Newly Remodeled Spacious 6 Bedroom 3.5 Bathroom Single Family for Rent,2600,6,3116.0,https://westernmass.craigslist.org/apa/d/springfield-newly-remodeled-spacious/7504003794.html
2022-07-05 21:32, (Springfield Forest Park),Spacious Beautiful Deleaded 4 Bedroom 2 Bathroom Apartment,2100,4,1500.0,https://westernmass.craigslist.org/apa/d/springfield-spacious-beautiful-deleaded/7504080140.html
2022-07-05 21:31, (Springfield),Cute Downtown Modern Condo for Rent,1400,1,556.0,https://westernmass.craigslist.org/apa/d/springfield-cute-downtown-modern-condo/7503341272.html
2022-07-05 21:31, (Palmer),Nice Spacious 2nd floor Deleaded 2 Bedroom Apartment  Available,1400,2,900.0,https://westernmass.craigslist.org/apa/d/thorndike-nice-spacious-2nd-floor/7503344738.html
2022-07-05 21:31, (Westfield),Beautiful Sunny Renovated 1 Bedroom in Great Location,1500,1,625.0,https://westernmass.craigslist.org/apa/d/westfield-beautiful-sunny-renovated/7503349927.html
2022-07-05 21:30, (Springfield - Forest Park),New on the Market Available Now Spacious Well Kept One Bedroom,1000,1,800.0,https://westernmass.craigslist.org/apa/d/springfield-new-on-the-market-available/7502066357.html
2022-07-05 21:30, (Palmer),Spacious Deleaded 4 Bedroom Apartment Available August 1st,1700,4,1000.0,https://westernmass.craigslist.org/apa/d/thorndike-spacious-deleaded-bedroom/7504086914.html
2022-07-05 19:28, (Stockbridge),Large 3 bedroom Jacuzzi Stockbridge Ma,3000,3,,https://westernmass.craigslist.org/apa/d/stockbridge-large-bedroom-jacuzzi/7504192941.html
2022-07-05 15:12, (Springfield),55 and over community Now accepting applications for waitlist,1040,2,945.0,https://westernmass.craigslist.org/apa/d/springfield-55-and-over-community-now/7505063677.html
2022-07-05 15:08, (Easy Access to Downtown),"Comfortable, conveniently located, Affordable Housing. Call now!",1168,2,942.0,https://westernmass.craigslist.org/apa/d/springfield-comfortable-conveniently/7505061042.html
2022-07-05 14:36," (Longmeadow, MA)",1 Bedroom Apt/ Convenient Location,1050,1,,https://westernmass.craigslist.org/apa/d/longmeadow-bedroom-apt-convenient/7505043048.html
2022-07-05 14:24," (Becket, MA)",NEW Two bedroom house in the Berkshire 4weeks/weekly,800,2,500.0,https://westernmass.craigslist.org/apa/d/chester-new-two-bedroom-house-in-the/7495978803.html
2022-07-05 14:16, (Springfield),Accepting applications for waitlist,1173,2,883.0,https://westernmass.craigslist.org/apa/d/springfield-accepting-applications-for/7505032113.html
2022-07-05 13:35, (Leominster/ Central St),Gorgeous 1BR in Leominster for Sept Laundry/Parking NO FEE,1395,1,,https://westernmass.craigslist.org/apa/d/leominster-gorgeous-1br-in-leominster/7505008629.html
2022-07-05 12:57," (342 Southwick Road Westfield, MA)",Three Floor Town Home Waiting For You To Apply!,2253,2,,https://westernmass.craigslist.org/apa/d/westfield-three-floor-town-home-waiting/7504986978.html
2022-07-05 12:47, (Chicopee),1 Bedroom Available NOW!,1727,1,500.0,https://westernmass.craigslist.org/apa/d/chicopee-bedroom-available-now/7501830139.html
2022-07-05 12:47, (Chicopee),Pre-Leasing For July!,1850,1,500.0,https://westernmass.craigslist.org/apa/d/chicopee-pre-leasing-for-july/7495968273.html
2022-07-05 12:47, (Chicopee),1 Bedroom Homes Coming Up!,1730,1,500.0,https://westernmass.craigslist.org/apa/d/chicopee-bedroom-homes-coming-up/7502626532.html
2022-07-05 12:31, (Springfield),55 and over community Now accepting applications for waitlist,767,,419.0,https://westernmass.craigslist.org/apa/d/springfield-55-and-over-community-now/7504972043.html
2022-07-05 12:31, (Hadley),Hadley Upstairs Apartment,2000,2,,https://westernmass.craigslist.org/apa/d/hadley-hadley-upstairs-apartment/7503160494.html
2022-07-05 11:54," (1892 Memorial Drive Chicopee, MA)",Reserve your studio apartment today!,1380,,325.0,https://westernmass.craigslist.org/apa/d/chicopee-reserve-your-studio-apartment/7504951319.html
2022-07-05 11:36," (342 Southwick Road Westfield, MA)",Tour Your New Home Today!,2073,2,,https://westernmass.craigslist.org/apa/d/westfield-tour-your-new-home-today/7504941805.html
2022-07-05 11:28, (Near Downtown Springfield),You will love living in our beautiful affordable community!,988,,430.0,https://westernmass.craigslist.org/apa/d/springfield-you-will-love-living-in-our/7504934661.html
2022-07-05 11:21," (342 Southwick Road Westfield, MA)",Find Your Dream Home Here!,2253,2,,https://westernmass.craigslist.org/apa/d/westfield-find-your-dream-home-here/7504934093.html
2022-07-05 11:20, (Near Metro Center),"This place will feel like home! 2 bed, 1 bath available! 621 Sq Ft!",1270,2,621.0,https://westernmass.craigslist.org/apa/d/springfield-this-place-will-feel-like/7504933613.html
2022-07-05 11:18, (Springfield),Wonderful 1 bed / 1 bath in prime location! Close to everything!,1059,1,440.0,https://westernmass.craigslist.org/apa/d/springfield-wonderful-bed-bath-in-prime/7504932602.html
2022-07-05 10:56, (Three Rivers),2bedroom apartment available immediately,1400,2,,https://westernmass.craigslist.org/apa/d/three-rivers-2bedroom-apartment/7497220281.html
2022-07-05 10:56, (Three Rivers),Newly renovated 1 bedroom available immediately.,1300,1,,https://westernmass.craigslist.org/apa/d/three-rivers-newly-renovated-bedroom/7497222144.html
