date_time,town,title,price,beds,sqft,url
2022-07-07 19:42, (South Boston),"Dogs/Cats ok-South Boston 4bed w Hot water Incl, steps to Carson Beach",5200,4,,https://boston.craigslist.org/gbs/apa/d/south-boston-dogs-cats-ok-south-boston/7506066825.html
2022-07-07 19:24, (Mont Vernon),"Private Nature Escape with Hot Tub, Pond Serenity",1,3,,https://boston.craigslist.org/gbs/apa/d/mont-vernon-private-nature-escape-with/7506060694.html
2022-07-07 19:18, (Brighton-Oak Square),"Now available, Spacious Brighton 2bed w/ laundry~EIK&dish~wood~Balcony",1900,2,,https://boston.craigslist.org/gbs/apa/d/brighton-now-available-spacious/7506058466.html
2022-07-07 19:12, (Brighton),Gigantic 4bed/2ba Brighton single family House-4PARKING-W/D-dish-Cat,3800,4,,https://boston.craigslist.org/gbs/apa/d/brighton-gigantic-4bed-2ba-brighton/7506056063.html
2022-07-07 19:10, (Quincy),Quincy  Clean and bright One bedroom plus,1695,1,,https://boston.craigslist.org/sob/apa/d/quincy-quincy-clean-and-bright-one/7506055231.html
2022-07-07 19:05, (Watertown),Spacious clean condo 3BR 2 Bath and bonus space,4200,3,2100.0,https://boston.craigslist.org/bmw/apa/d/watertown-spacious-clean-condo-3br-bath/7506053181.html
2022-07-07 19:04, (Allston),"1BR in Allston, Great Location",1000,2,,https://boston.craigslist.org/gbs/apa/d/allston-1br-in-allston-great-location/7506052953.html
2022-07-07 18:47, (Allston),EXQUISITE BRAND NEW LUXURY 1 BED ALLSTON HARVARD@ COMM  9/1,2100,1,,https://boston.craigslist.org/gbs/apa/d/brookline-exquisite-brand-new-luxury/7506046396.html
2022-07-07 18:27, (Franklin),"Upgraded cabinetry hardware, Bay window, Breakfast bar",2249,2,989.0,https://boston.craigslist.org/bmw/apa/d/franklin-upgraded-cabinetry-hardware/7506038899.html
2022-07-07 18:25, (Norwood),"Window Coverings, White Appliances, Refrigerator, Washer and dryer",3121,3,1210.0,https://boston.craigslist.org/sob/apa/d/east-walpole-window-coverings-white/7506038074.html
2022-07-07 18:23, (Boston),"Elevator, CoverPark, Private courtyard with spectacular landscaping",7195,3,1568.0,https://boston.craigslist.org/gbs/apa/d/boston-elevator-coverpark-private/7506037263.html
2022-07-07 18:23, (Holbrook),Brand new apartment for rent,2500,2,,https://boston.craigslist.org/sob/apa/d/holbrook-brand-new-apartment-for-rent/7506030059.html
2022-07-07 18:21, (Concord),Highly Sought-After Address in Premier School District,1750,1,719.0,https://boston.craigslist.org/bmw/apa/d/concord-highly-sought-after-address-in/7506036442.html
2022-07-07 18:21, (Mid Cambridge),Beautiful Charming 1 bed in Cambridge - steps to Harvard - Central Sq,2400,1,,https://boston.craigslist.org/gbs/apa/d/cambridge-beautiful-charming-bed-in/7506036280.html
2022-07-07 18:19, (boston/cambridge/brookline),"Direct access to Lo Presti Park, Bike maintenance facilities, Sun deck",3137,1,572.0,https://boston.craigslist.org/gbs/apa/d/boston-direct-access-to-lo-presti-park/7506035751.html
2022-07-07 18:16, (Lynn),"Private sky lounge, Hello Alfred concierge, Pet spa",2230,1,567.0,https://boston.craigslist.org/nos/apa/d/lynn-private-sky-lounge-hello-alfred/7506034615.html
2022-07-07 18:14, (SOMERVILLE),Amazing 3Bed 3Bath~$4150 Parking Included,4150,3,990.0,https://boston.craigslist.org/gbs/apa/d/somerville-amazing-3bed-3bath4150/7506033626.html
