date_time,town,title,price,beds,sqft,url
2022-07-08 06:59, (richmond / seacliff),Laurel Heights/200Arguello&Sacramento/Remodeled/Available Now!!,4095,2,,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-laurel-heights/7506216338.html
2022-07-08 06:58, (inner sunset / UCSF),1290 20thAve.&Irving/Awesome views/Available Now!!!,3095,1,,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-thaveirving-awesome-views/7506216165.html
2022-07-08 06:54, (San Francisco),Garden Apartment,1750,1,600.0,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-garden-apartment/7506207708.html
2022-07-08 06:52, (downtown / civic / van ness),"$2,295/ Studio with Washer/Dryer in unit! 1.5 months free!",2295,1,404.0,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-2295-studio-with-washer/7506213634.html
2022-07-08 06:49, (noe valley),Top Floor Noe Valley One Bed One Bath ~ J.Wavro,3495,1,,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-top-floor-noe-valley-one/7506212770.html
2022-07-08 06:49, (concord / pleasant hill / martinez),Renovated 1x1 Apartment with In-Wall USB Charging Ports,2300,1,,https://sfbay.craigslist.org/eby/apa/d/pleasant-hill-renovated-1x1-apartment/7506212571.html
2022-07-08 06:47, (mission district),Valencia Street  JR One Bed One Bath Apt ~ J.Wavro,2000,1,,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-valencia-street-jr-one/7506211556.html
2022-07-08 06:45, (cupertino),"Renovated! Quartz countertops, 2x1.5 apt in Cupertino, NEW flooring",2995,2,840.0,https://sfbay.craigslist.org/sby/apa/d/cupertino-renovated-quartz-countertops/7499540002.html
2022-07-08 06:43, (berkeley),2235 Ashby Ave. 1 mile to UCB. 1/2 mile to Bart.Wood floors.,2650,2,750.0,https://sfbay.craigslist.org/eby/apa/d/berkeley-2235-ashby-ave-mile-to-ucb-2/7506210250.html
2022-07-08 06:40, (santa rosa),Charming detached in law cottage,1600,1,,https://sfbay.craigslist.org/nby/apa/d/santa-rosa-charming-detached-in-law/7506206609.html
